run_id,source,season,ptype,variant,out_file,dino_sim,ssim,clip_season_prob,clip_directional,structure_score,season_score,disqualified,score,gen_time_sec,manual_score,manual_comment
20260706-222212,levir_val_13.png,summer,step_back,0,levir_val_13__summer__step_back__v0.png,0.9703,0.8087,0.9535,,0.9379,0.9535,False,0.9442,18.119,,
20260706-222212,levir_val_13.png,summer,decomposed,0,levir_val_13__summer__decomposed__v0.png,0.972,0.8143,0.9489,,0.9404,0.9489,False,0.9438,18.113,,
20260706-222212,levir_val_13.png,summer,kontext_guide,0,levir_val_13__summer__kontext_guide__v0.png,0.9248,0.7981,0.9789,,0.8995,0.9789,False,0.9312,18.107,,
20260706-222212,levir_val_13.png,summer,hybrid,0,levir_val_13__summer__hybrid__v0.png,0.9618,0.8052,0.9601,,0.9305,0.9601,False,0.9423,18.1,,
20260706-222212,levir_val_13.png,autumn,zero_shot,0,levir_val_13__autumn__zero_shot__v0.png,0.9585,0.7539,0.3308,0.075,0.9176,0.4342,False,0.7242,18.102,,
20260706-222212,levir_val_13.png,autumn,contextual,0,levir_val_13__autumn__contextual__v0.png,0.9,0.5785,0.968,0.1624,0.8357,0.7746,False,0.8113,18.103,,
20260706-222212,levir_val_13.png,autumn,positive,0,levir_val_13__autumn__positive__v0.png,0.8569,0.4642,0.9809,0.1564,0.7784,0.7795,False,0.7788,18.098,,
20260706-222212,levir_val_13.png,autumn,negative,0,levir_val_13__autumn__negative__v0.png,0.7702,0.0257,0.9675,0.1254,0.6213,0.7651,False,0.6788,36.009,,
20260706-222212,levir_val_13.png,autumn,few_shot,0,levir_val_13__autumn__few_shot__v0.png,0.9037,0.6538,0.973,0.1911,0.8537,0.7843,False,0.826,18.099,,
20260706-222212,levir_val_13.png,autumn,cot,0,levir_val_13__autumn__cot__v0.png,0.8925,0.6152,0.9648,0.1679,0.837,0.7744,False,0.812,18.096,,
20260706-222212,levir_val_13.png,autumn,step_back,0,levir_val_13__autumn__step_back__v0.png,0.9087,0.6545,0.9479,0.1681,0.8579,0.766,False,0.8211,18.098,,
20260706-222212,levir_val_13.png,autumn,decomposed,0,levir_val_13__autumn__decomposed__v0.png,0.9106,0.542,0.9849,0.1683,0.8369,0.7845,False,0.8159,18.099,,
20260706-222212,levir_val_13.png,autumn,kontext_guide,0,levir_val_13__autumn__kontext_guide__v0.png,0.9336,0.7246,0.8949,0.1687,0.8918,0.7396,False,0.8309,18.094,,
20260706-222212,levir_val_13.png,autumn,hybrid,0,levir_val_13__autumn__hybrid__v0.png,0.8693,0.4127,0.9852,0.1462,0.778,0.7791,False,0.7784,18.097,,
20260706-222212,levir_val_13.png,winter,zero_shot,0,levir_val_13__winter__zero_shot__v0.png,0.7791,0.4764,0.1858,0.1738,0.7186,0.3864,False,0.5857,18.095,,
20260706-222212,levir_val_13.png,winter,contextual,0,levir_val_13__winter__contextual__v0.png,0.8266,0.634,0.1588,0.1305,0.788,0.362,False,0.6176,18.099,,
20260706-222212,levir_val_13.png,winter,positive,0,levir_val_13__winter__positive__v0.png,0.8196,0.6268,0.1581,0.1338,0.7811,0.3625,False,0.6136,18.097,,
20260706-222212,levir_val_13.png,winter,negative,0,levir_val_13__winter__negative__v0.png,0.8045,0.5461,0.1033,0.2586,0.7528,0.3663,False,0.5982,36.0,,
20260706-222212,levir_val_13.png,winter,few_shot,0,levir_val_13__winter__few_shot__v0.png,0.8922,0.7069,0.2594,0.128,0.8551,0.4117,False,0.6778,18.126,,
20260706-222212,levir_val_13.png,winter,cot,0,levir_val_13__winter__cot__v0.png,0.926,0.7758,0.1826,0.1291,0.896,0.3736,False,0.687,18.151,,
20260706-222212,levir_val_13.png,winter,step_back,0,levir_val_13__winter__step_back__v0.png,0.8676,0.6461,0.3285,0.1576,0.8233,0.4536,False,0.6754,18.155,,
20260706-222212,levir_val_13.png,winter,decomposed,0,levir_val_13__winter__decomposed__v0.png,0.8221,0.5828,0.246,0.1728,0.7742,0.4162,False,0.631,18.158,,
20260706-222212,levir_val_13.png,winter,kontext_guide,0,levir_val_13__winter__kontext_guide__v0.png,0.8808,0.7191,0.2739,0.1994,0.8484,0.4368,False,0.6838,18.15,,
20260706-222212,levir_val_13.png,winter,hybrid,0,levir_val_13__winter__hybrid__v0.png,0.8201,0.5961,0.2354,0.1503,0.7753,0.4053,False,0.6273,18.134,,
