run_id,source,season,ptype,variant,out_file,dino_sim,ssim,clip_season_prob,clip_directional,structure_score,season_score,disqualified,score,gen_time_sec,manual_score,manual_comment
20260706-131826,levir_val_13.png,deep_winter,contextual,0,levir_val_13__deep_winter__contextual__v0.png,0.6795,0.1978,0.9354,0.2401,0.5832,0.7777,False,0.661,18.154,,
20260706-131826,levir_val_13.png,deep_winter,positive,0,levir_val_13__deep_winter__positive__v0.png,0.7433,0.2327,0.926,0.2287,0.6412,0.7702,False,0.6928,18.154,,
20260706-131826,levir_val_13.png,deep_winter,negative,0,levir_val_13__deep_winter__negative__v0.png,0.5797,0.0679,0.9771,0.251,0.4773,0.8013,False,0.6069,36.114,,
20260706-131826,levir_val_13.png,deep_winter,few_shot,0,levir_val_13__deep_winter__few_shot__v0.png,0.7158,0.2404,0.8961,0.2431,0.6207,0.7588,False,0.676,18.159,,
20260706-131826,levir_val_13.png,deep_winter,cot,0,levir_val_13__deep_winter__cot__v0.png,0.6627,0.1655,0.9552,0.2511,0.5633,0.7904,False,0.6541,18.155,,
20260706-131826,levir_val_13.png,deep_winter,kontext_guide,0,levir_val_13__deep_winter__kontext_guide__v0.png,0.6489,0.2235,0.9234,0.2507,0.5638,0.7744,False,0.648,18.153,,
20260706-131826,levir_val_13.png,deep_winter,hybrid,0,levir_val_13__deep_winter__hybrid__v0.png,0.5727,0.0595,0.9816,0.2604,0.4701,0.8059,False,0.6044,36.107,,
20260706-131826,levir_val_19.png,summer,zero_shot,0,levir_val_19__summer__zero_shot__v0.png,0.2781,0.0206,0.9929,,0.2266,0.9929,True,0.0,18.152,,
20260706-131826,levir_val_19.png,summer,contextual,0,levir_val_19__summer__contextual__v0.png,0.698,0.0397,0.9642,,0.5663,0.9642,False,0.7255,18.152,,
20260706-131826,levir_val_19.png,summer,positive,0,levir_val_19__summer__positive__v0.png,0.8103,0.0219,0.9662,,0.6526,0.9662,False,0.7781,18.157,,
