run_id,source,season,ptype,variant,out_file,dino_sim,ssim,clip_season_prob,clip_directional,structure_score,season_score,disqualified,score,gen_time_sec,manual_score,manual_comment
20260707-011957,levir_val_12.png,summer,step_back,0,levir_val_12__summer__step_back__v0.png,0.9895,0.7933,0.9812,,0.9502,0.9812,False,0.9626,18.153,,
20260707-011957,levir_val_12.png,autumn,kontext_guide,0,levir_val_12__autumn__kontext_guide__v0.png,0.8518,0.44,0.9996,0.2616,0.7694,0.8152,False,0.7877,18.151,,
20260707-011957,levir_val_12.png,autumn,contextual,0,levir_val_12__autumn__contextual__v0.png,0.8726,0.2952,1.0,0.294,0.7571,0.8235,False,0.7836,18.154,,
20260707-011957,levir_val_12.png,autumn,decomposed,0,levir_val_12__autumn__decomposed__v0.png,0.8669,0.3008,1.0,0.2947,0.7537,0.8237,False,0.7817,18.153,,
20260707-011957,levir_val_12.png,autumn,step_back,0,levir_val_12__autumn__step_back__v0.png,0.9,0.4013,0.9999,0.2934,0.8003,0.8233,False,0.8095,18.16,,
20260707-011957,levir_val_12.png,winter,kontext_guide,0,levir_val_12__winter__kontext_guide__v0.png,0.8649,0.7441,0.1925,0.2661,0.8407,0.4128,False,0.6696,18.149,,
20260707-011957,levir_val_12.png,winter,contextual,0,levir_val_12__winter__contextual__v0.png,0.8874,0.7457,0.1688,0.2694,0.859,0.4017,False,0.6761,18.152,,
20260707-011957,levir_val_12.png,winter,decomposed,0,levir_val_12__winter__decomposed__v0.png,0.9236,0.6355,0.2508,0.2896,0.866,0.4478,False,0.6987,18.155,,
20260707-011957,levir_val_12.png,winter,step_back,0,levir_val_12__winter__step_back__v0.png,0.8862,0.7692,0.2032,0.2803,0.8628,0.4217,False,0.6863,18.153,,
20260707-011957,levir_val_12.png,deep_winter,kontext_guide,0,levir_val_12__deep_winter__kontext_guide__v0.png,0.4792,0.266,0.9663,0.2679,0.4365,0.8001,False,0.582,18.155,,
20260707-011957,levir_val_12.png,deep_winter,contextual,0,levir_val_12__deep_winter__contextual__v0.png,0.4391,0.2477,0.9596,0.2702,0.4008,0.7973,False,0.5594,18.152,,
20260707-011957,levir_val_12.png,deep_winter,decomposed,0,levir_val_12__deep_winter__decomposed__v0.png,0.4589,0.2792,0.9601,0.2687,0.423,0.7972,False,0.5727,18.154,,
20260707-011957,levir_val_12.png,deep_winter,step_back,0,levir_val_12__deep_winter__step_back__v0.png,0.3757,0.2072,0.9635,0.2694,0.342,0.7991,False,0.5249,18.155,,
20260707-011957,levir_val_14.png,summer,kontext_guide,0,levir_val_14__summer__kontext_guide__v0.png,0.9761,0.7936,0.9616,,0.9396,0.9616,False,0.9484,18.15,,
20260707-011957,levir_val_14.png,summer,contextual,0,levir_val_14__summer__contextual__v0.png,0.979,0.7936,0.9616,,0.9419,0.9616,False,0.9498,18.156,,
20260707-011957,levir_val_14.png,summer,decomposed,0,levir_val_14__summer__decomposed__v0.png,0.9781,0.7918,0.9614,,0.9409,0.9614,False,0.9491,18.154,,
20260707-011957,levir_val_14.png,summer,step_back,0,levir_val_14__summer__step_back__v0.png,0.9796,0.7905,0.9645,,0.9418,0.9645,False,0.9508,18.151,,
20260707-011957,levir_val_14.png,autumn,kontext_guide,0,levir_val_14__autumn__kontext_guide__v0.png,0.9499,0.7315,0.6898,0.0854,0.9062,0.6163,False,0.7903,18.151,,
20260707-011957,levir_val_14.png,autumn,contextual,0,levir_val_14__autumn__contextual__v0.png,0.9696,0.7589,0.4295,0.1019,0.9275,0.4902,False,0.7526,18.152,,
20260707-011957,levir_val_14.png,autumn,decomposed,0,levir_val_14__autumn__decomposed__v0.png,0.9633,0.7481,0.358,0.1038,0.9203,0.455,False,0.7342,18.152,,
20260707-011957,levir_val_14.png,autumn,step_back,0,levir_val_14__autumn__step_back__v0.png,0.9796,0.7705,0.3154,0.1011,0.9378,0.433,False,0.7359,18.147,,
20260707-011957,levir_val_14.png,winter,kontext_guide,0,levir_val_14__winter__kontext_guide__v0.png,0.8079,0.7324,0.2874,0.1524,0.7928,0.4318,False,0.6484,18.147,,
20260707-011957,levir_val_14.png,winter,contextual,0,levir_val_14__winter__contextual__v0.png,0.8583,0.7774,0.3243,0.2206,0.8421,0.4673,False,0.6922,18.151,,
20260707-011957,levir_val_14.png,winter,decomposed,0,levir_val_14__winter__decomposed__v0.png,0.9695,0.7892,0.2695,0.1467,0.9335,0.4214,False,0.7286,18.15,,
20260707-011957,levir_val_14.png,winter,step_back,0,levir_val_14__winter__step_back__v0.png,0.9959,0.7922,0.1333,0.0584,0.9552,0.3312,False,0.7056,18.149,,
20260707-011957,levir_val_14.png,deep_winter,kontext_guide,0,levir_val_14__deep_winter__kontext_guide__v0.png,0.4739,0.1695,0.9587,0.1986,0.413,0.779,False,0.5594,18.154,,
20260707-011957,levir_val_14.png,deep_winter,contextual,0,levir_val_14__deep_winter__contextual__v0.png,0.4418,0.1748,0.9403,0.2174,0.3884,0.7745,False,0.5428,18.153,,
20260707-011957,levir_val_14.png,deep_winter,decomposed,0,levir_val_14__deep_winter__decomposed__v0.png,0.588,0.1465,0.8985,0.1864,0.4997,0.7458,False,0.5982,18.155,,
20260707-011957,levir_val_14.png,deep_winter,step_back,0,levir_val_14__deep_winter__step_back__v0.png,0.4364,0.0562,0.7946,0.1541,0.3604,0.6858,False,0.4905,18.152,,
20260707-011957,levir_val_15.png,summer,kontext_guide,0,levir_val_15__summer__kontext_guide__v0.png,0.9117,0.7875,0.991,,0.8868,0.991,False,0.9285,18.151,,
20260707-011957,levir_val_15.png,summer,contextual,0,levir_val_15__summer__contextual__v0.png,0.9425,0.7904,0.9894,,0.9121,0.9894,False,0.943,18.152,,
20260707-011957,levir_val_15.png,summer,decomposed,0,levir_val_15__summer__decomposed__v0.png,0.9235,0.7866,0.9889,,0.8961,0.9889,False,0.9333,18.15,,
20260707-011957,levir_val_15.png,summer,step_back,0,levir_val_15__summer__step_back__v0.png,0.9431,0.7872,0.9899,,0.912,0.9899,False,0.9431,18.155,,
20260707-011957,levir_val_15.png,autumn,kontext_guide,0,levir_val_15__autumn__kontext_guide__v0.png,0.9774,0.7781,0.43,0.1567,0.9375,0.5042,False,0.7642,18.152,,
20260707-011957,levir_val_15.png,autumn,contextual,0,levir_val_15__autumn__contextual__v0.png,0.9659,0.6816,0.7421,0.1873,0.909,0.6679,False,0.8126,18.15,,
20260707-011957,levir_val_15.png,autumn,decomposed,0,levir_val_15__autumn__decomposed__v0.png,0.9637,0.6069,0.5822,0.1713,0.8923,0.5839,False,0.769,18.15,,
20260707-011957,levir_val_15.png,autumn,step_back,0,levir_val_15__autumn__step_back__v0.png,0.9866,0.7779,0.299,0.1482,0.9448,0.4366,False,0.7415,18.148,,
20260707-011957,levir_val_15.png,winter,kontext_guide,0,levir_val_15__winter__kontext_guide__v0.png,0.9028,0.7067,0.305,0.2049,0.8636,0.4537,False,0.6996,18.151,,
20260707-011957,levir_val_15.png,winter,contextual,0,levir_val_15__winter__contextual__v0.png,0.9017,0.7627,0.3675,0.2796,0.8739,0.5036,False,0.7258,18.153,,
20260707-011957,levir_val_15.png,winter,decomposed,0,levir_val_15__winter__decomposed__v0.png,0.926,0.7541,0.1443,0.1986,0.8916,0.3718,False,0.6837,18.149,,
20260707-011957,levir_val_15.png,winter,step_back,0,levir_val_15__winter__step_back__v0.png,0.9766,0.7829,0.0369,0.1418,0.9378,0.3039,False,0.6842,18.147,,
20260707-011957,levir_val_15.png,deep_winter,kontext_guide,0,levir_val_15__deep_winter__kontext_guide__v0.png,0.6547,0.2548,0.8593,0.3641,0.5747,0.7707,False,0.6531,18.156,,
20260707-011957,levir_val_15.png,deep_winter,contextual,0,levir_val_15__deep_winter__contextual__v0.png,0.6386,0.2625,0.8119,0.346,0.5633,0.7425,False,0.635,18.154,,
20260707-011957,levir_val_15.png,deep_winter,decomposed,0,levir_val_15__deep_winter__decomposed__v0.png,0.655,0.2817,0.8066,0.3574,0.5803,0.7426,False,0.6453,18.149,,
20260707-011957,levir_val_15.png,deep_winter,step_back,0,levir_val_15__deep_winter__step_back__v0.png,0.6833,0.2139,0.7735,0.3817,0.5894,0.7322,False,0.6465,18.156,,
20260707-011957,levir_val_17.png,summer,kontext_guide,0,levir_val_17__summer__kontext_guide__v0.png,0.8792,0.579,0.9815,,0.8192,0.9815,False,0.8841,18.151,,
20260707-011957,levir_val_17.png,summer,contextual,0,levir_val_17__summer__contextual__v0.png,0.9086,0.6031,0.9684,,0.8475,0.9684,False,0.8959,18.16,,
20260707-011957,levir_val_17.png,summer,decomposed,0,levir_val_17__summer__decomposed__v0.png,0.8998,0.5397,0.9753,,0.8278,0.9753,False,0.8868,18.16,,
20260707-011957,levir_val_17.png,summer,step_back,0,levir_val_17__summer__step_back__v0.png,0.9171,0.6161,0.9632,,0.8569,0.9632,False,0.8994,18.156,,
20260707-011957,levir_val_17.png,autumn,kontext_guide,0,levir_val_17__autumn__kontext_guide__v0.png,0.8933,0.4391,0.9993,0.2251,0.8025,0.8059,False,0.8039,18.157,,
20260707-011957,levir_val_17.png,autumn,contextual,0,levir_val_17__autumn__contextual__v0.png,0.8841,0.3683,0.9987,0.2011,0.781,0.7996,False,0.7884,18.158,,
20260707-011957,levir_val_17.png,autumn,decomposed,0,levir_val_17__autumn__decomposed__v0.png,0.8834,0.3468,0.9986,0.2063,0.7761,0.8009,False,0.786,18.158,,
20260707-011957,levir_val_17.png,autumn,step_back,0,levir_val_17__autumn__step_back__v0.png,0.8993,0.4629,0.9969,0.1959,0.812,0.7974,False,0.8062,18.156,,
20260707-011957,levir_val_17.png,winter,kontext_guide,0,levir_val_17__winter__kontext_guide__v0.png,0.9249,0.7107,0.3782,0.2175,0.8821,0.4935,False,0.7266,18.154,,
20260707-011957,levir_val_17.png,winter,contextual,0,levir_val_17__winter__contextual__v0.png,0.8836,0.4825,0.3554,0.3006,0.8034,0.5029,False,0.6832,18.154,,
20260707-011957,levir_val_17.png,winter,decomposed,0,levir_val_17__winter__decomposed__v0.png,0.8889,0.3513,0.6258,0.2937,0.7814,0.6363,False,0.7233,18.157,,
20260707-011957,levir_val_17.png,winter,step_back,0,levir_val_17__winter__step_back__v0.png,0.8744,0.5233,0.4575,0.3016,0.8042,0.5542,False,0.7042,18.154,,
20260707-011957,levir_val_17.png,deep_winter,kontext_guide,0,levir_val_17__deep_winter__kontext_guide__v0.png,0.7868,0.3561,0.8899,0.2439,0.7006,0.7559,False,0.7227,18.157,,
20260707-011957,levir_val_17.png,deep_winter,contextual,0,levir_val_17__deep_winter__contextual__v0.png,0.7602,0.2992,0.8408,0.2284,0.668,0.7275,False,0.6918,18.157,,
20260707-011957,levir_val_17.png,deep_winter,decomposed,0,levir_val_17__deep_winter__decomposed__v0.png,0.8036,0.2989,0.8248,0.2169,0.7027,0.7166,False,0.7082,18.157,,
20260707-011957,levir_val_17.png,deep_winter,step_back,0,levir_val_17__deep_winter__step_back__v0.png,0.7687,0.2979,0.84,0.2359,0.6745,0.729,False,0.6963,18.155,,
20260707-011957,levir_val_19.png,summer,kontext_guide,0,levir_val_19__summer__kontext_guide__v0.png,0.9624,0.6047,0.9737,,0.8909,0.9737,False,0.924,18.151,,
20260707-011957,levir_val_19.png,summer,contextual,0,levir_val_19__summer__contextual__v0.png,0.7119,0.0568,0.9557,,0.5809,0.9557,False,0.7308,18.15,,
20260707-011957,levir_val_19.png,summer,decomposed,0,levir_val_19__summer__decomposed__v0.png,0.5792,0.0202,0.9837,,0.4674,0.9837,False,0.6739,18.15,,
20260707-011957,levir_val_19.png,summer,step_back,0,levir_val_19__summer__step_back__v0.png,0.6198,0.0209,0.9833,,0.5,0.9833,False,0.6933,18.148,,
20260707-011957,levir_val_19.png,autumn,kontext_guide,0,levir_val_19__autumn__kontext_guide__v0.png,0.9295,0.5346,0.976,0.117,0.8505,0.7673,False,0.8172,18.15,,
20260707-011957,levir_val_19.png,autumn,contextual,0,levir_val_19__autumn__contextual__v0.png,0.596,0.0232,0.9885,0.1001,0.4814,0.7693,False,0.5966,18.15,,
20260707-011957,levir_val_19.png,autumn,decomposed,0,levir_val_19__autumn__decomposed__v0.png,0.5907,0.0215,0.9527,0.0767,0.4769,0.7455,False,0.5843,18.155,,
20260707-011957,levir_val_19.png,autumn,step_back,0,levir_val_19__autumn__step_back__v0.png,0.5803,0.023,0.9785,0.0876,0.4688,0.7612,False,0.5858,18.15,,
20260707-011957,levir_val_19.png,winter,kontext_guide,0,levir_val_19__winter__kontext_guide__v0.png,0.6829,0.2872,0.21,0.1541,0.6038,0.3935,False,0.5197,18.152,,
20260707-011957,levir_val_19.png,winter,contextual,0,levir_val_19__winter__contextual__v0.png,0.656,-0.0075,0.2244,0.122,0.5233,0.3927,False,0.471,18.153,,
20260707-011957,levir_val_19.png,winter,decomposed,0,levir_val_19__winter__decomposed__v0.png,0.6352,-0.0054,0.3041,0.2233,0.5071,0.4579,False,0.4874,18.148,,
20260707-011957,levir_val_19.png,winter,step_back,0,levir_val_19__winter__step_back__v0.png,0.6232,-0.0017,0.3394,0.1187,0.4982,0.4494,False,0.4787,18.152,,
20260707-011957,levir_val_19.png,deep_winter,kontext_guide,0,levir_val_19__deep_winter__kontext_guide__v0.png,0.5098,0.0452,0.8904,0.1988,0.4169,0.7449,False,0.5481,18.15,,
20260707-011957,levir_val_19.png,deep_winter,contextual,0,levir_val_19__deep_winter__contextual__v0.png,0.6609,0.0139,0.9496,0.2313,0.5315,0.7826,False,0.632,18.154,,
20260707-011957,levir_val_19.png,deep_winter,decomposed,0,levir_val_19__deep_winter__decomposed__v0.png,0.6775,0.0057,0.9641,0.2133,0.5431,0.7854,False,0.64,18.151,,
20260707-011957,levir_val_19.png,deep_winter,step_back,0,levir_val_19__deep_winter__step_back__v0.png,0.6552,0.0102,0.9623,0.1817,0.5262,0.7766,False,0.6264,18.153,,
20260707-011957,levir_val_21.png,summer,kontext_guide,0,levir_val_21__summer__kontext_guide__v0.png,0.9408,0.8079,0.9283,,0.9142,0.9283,False,0.9199,18.156,,
20260707-011957,levir_val_21.png,summer,contextual,0,levir_val_21__summer__contextual__v0.png,0.9483,0.821,0.9233,,0.9228,0.9233,False,0.923,18.151,,
20260707-011957,levir_val_21.png,summer,decomposed,0,levir_val_21__summer__decomposed__v0.png,0.941,0.8168,0.9407,,0.9162,0.9407,False,0.926,18.153,,
20260707-011957,levir_val_21.png,summer,step_back,0,levir_val_21__summer__step_back__v0.png,0.9195,0.7484,0.9366,,0.8853,0.9366,False,0.9058,18.153,,
20260707-011957,levir_val_21.png,autumn,kontext_guide,0,levir_val_21__autumn__kontext_guide__v0.png,0.8979,0.5294,0.998,0.2152,0.8242,0.8028,False,0.8156,18.151,,
20260707-011957,levir_val_21.png,autumn,contextual,0,levir_val_21__autumn__contextual__v0.png,0.883,0.4205,0.9682,0.1743,0.7905,0.7777,False,0.7854,18.159,,
20260707-011957,levir_val_21.png,autumn,decomposed,0,levir_val_21__autumn__decomposed__v0.png,0.8859,0.3788,0.9388,0.1726,0.7845,0.7625,False,0.7757,18.152,,
20260707-011957,levir_val_21.png,autumn,step_back,0,levir_val_21__autumn__step_back__v0.png,0.9005,0.3991,0.9563,0.171,0.8002,0.7709,False,0.7885,18.158,,
20260707-011957,levir_val_21.png,winter,kontext_guide,0,levir_val_21__winter__kontext_guide__v0.png,0.9113,0.5059,0.3679,0.1694,0.8302,0.4763,False,0.6887,18.154,,
20260707-011957,levir_val_21.png,winter,contextual,0,levir_val_21__winter__contextual__v0.png,0.9611,0.5209,0.3866,0.129,0.873,0.4755,False,0.714,18.155,,
20260707-011957,levir_val_21.png,winter,decomposed,0,levir_val_21__winter__decomposed__v0.png,0.9751,0.519,0.2689,0.0907,0.8839,0.4071,False,0.6932,18.155,,
20260707-011957,levir_val_21.png,winter,step_back,0,levir_val_21__winter__step_back__v0.png,0.9904,0.6022,0.1148,0.0256,0.9127,0.3138,False,0.6732,18.149,,
20260707-011957,levir_val_21.png,deep_winter,kontext_guide,0,levir_val_21__deep_winter__kontext_guide__v0.png,0.6886,0.1744,0.8486,0.2452,0.5858,0.7356,False,0.6457,18.159,,
20260707-011957,levir_val_21.png,deep_winter,contextual,0,levir_val_21__deep_winter__contextual__v0.png,0.6887,0.184,0.8101,0.251,0.5878,0.7178,False,0.6398,18.153,,
20260707-011957,levir_val_21.png,deep_winter,decomposed,0,levir_val_21__deep_winter__decomposed__v0.png,0.6593,0.1476,0.838,0.2724,0.5569,0.7371,False,0.629,18.154,,
20260707-011957,levir_val_21.png,deep_winter,step_back,0,levir_val_21__deep_winter__step_back__v0.png,0.6124,0.1208,0.8301,0.2609,0.5141,0.7303,False,0.6006,18.158,,
20260707-011957,levir_val_23.png,summer,kontext_guide,0,levir_val_23__summer__kontext_guide__v0.png,0.936,0.5496,0.9896,,0.8587,0.9896,False,0.9111,18.15,,
20260707-011957,levir_val_23.png,summer,contextual,0,levir_val_23__summer__contextual__v0.png,0.8751,0.4584,0.9881,,0.7918,0.9881,False,0.8703,18.155,,
20260707-011957,levir_val_23.png,summer,decomposed,0,levir_val_23__summer__decomposed__v0.png,0.8643,0.3636,0.9908,,0.7642,0.9908,False,0.8548,18.153,,
20260707-011957,levir_val_23.png,summer,step_back,0,levir_val_23__summer__step_back__v0.png,0.8508,0.3193,0.9804,,0.7445,0.9804,False,0.8389,18.152,,
20260707-011957,levir_val_23.png,autumn,kontext_guide,0,levir_val_23__autumn__kontext_guide__v0.png,0.8186,0.1922,0.9921,0.1586,0.6933,0.7857,False,0.7303,18.151,,
