run_id,source,season,ptype,variant,out_file,dino_sim,ssim,clip_season_prob,clip_directional,structure_score,season_score,disqualified,score,gen_time_sec,manual_score,manual_comment
20260706-152810,levir_val_1.png,deep_winter,kontext_guide,0,levir_val_1__deep_winter__kontext_guide__v0.png,0.77,0.1756,0.0179,0.113,0.6511,0.2872,False,0.5056,1.446,,
20260706-152810,levir_val_1.png,deep_winter,hybrid,0,levir_val_1__deep_winter__hybrid__v0.png,0.7901,0.1821,0.0388,0.1499,0.6685,0.3069,False,0.5239,1.454,,
20260706-152810,levir_val_13.png,summer,zero_shot,0,levir_val_13__summer__zero_shot__v0.png,0.9037,0.1433,0.9135,,0.7516,0.9135,False,0.8164,1.445,,
20260706-152810,levir_val_13.png,summer,contextual,0,levir_val_13__summer__contextual__v0.png,0.879,0.1458,0.9081,,0.7324,0.9081,False,0.8026,1.447,,
20260706-152810,levir_val_13.png,summer,positive,0,levir_val_13__summer__positive__v0.png,0.8416,0.146,0.9094,,0.7025,0.9094,False,0.7852,1.446,,
20260706-152810,levir_val_13.png,summer,negative,0,levir_val_13__summer__negative__v0.png,0.9083,0.1458,0.9516,,0.7558,0.9516,False,0.8341,1.453,,
20260706-152810,levir_val_13.png,summer,few_shot,0,levir_val_13__summer__few_shot__v0.png,0.8975,0.1455,0.8299,,0.7471,0.8299,False,0.7802,1.447,,
20260706-152810,levir_val_13.png,summer,cot,0,levir_val_13__summer__cot__v0.png,0.8224,0.1419,0.7501,,0.6863,0.7501,False,0.7118,1.446,,
20260706-152810,levir_val_13.png,summer,kontext_guide,0,levir_val_13__summer__kontext_guide__v0.png,0.893,0.1453,0.9165,,0.7435,0.9165,False,0.8127,1.446,,
20260706-152810,levir_val_13.png,summer,hybrid,0,levir_val_13__summer__hybrid__v0.png,0.8944,0.1485,0.9363,,0.7452,0.9363,False,0.8216,1.453,,
20260706-152810,levir_val_13.png,autumn,zero_shot,0,levir_val_13__autumn__zero_shot__v0.png,0.8134,0.1415,0.1083,0.0335,0.679,0.3125,False,0.5324,1.446,,
20260706-152810,levir_val_13.png,autumn,contextual,0,levir_val_13__autumn__contextual__v0.png,0.8896,0.1438,0.6749,0.1212,0.7405,0.6177,False,0.6914,1.446,,
20260706-152810,levir_val_13.png,autumn,positive,0,levir_val_13__autumn__positive__v0.png,0.811,0.1442,0.9373,0.1333,0.6776,0.752,False,0.7074,1.447,,
20260706-152810,levir_val_13.png,autumn,negative,0,levir_val_13__autumn__negative__v0.png,0.844,0.1473,0.6003,0.0994,0.7046,0.575,False,0.6528,1.454,,
20260706-152810,levir_val_13.png,autumn,few_shot,0,levir_val_13__autumn__few_shot__v0.png,0.6739,0.1455,0.1098,0.0262,0.5682,0.3114,False,0.4655,1.447,,
20260706-152810,levir_val_13.png,autumn,cot,0,levir_val_13__autumn__cot__v0.png,0.7927,0.1363,0.0799,0.0577,0.6614,0.3044,False,0.5186,1.446,,
20260706-152810,levir_val_13.png,autumn,kontext_guide,0,levir_val_13__autumn__kontext_guide__v0.png,0.5412,0.1425,0.0074,0.001,0.4615,0.2539,False,0.3785,1.448,,
20260706-152810,levir_val_13.png,autumn,hybrid,0,levir_val_13__autumn__hybrid__v0.png,0.8995,0.1472,0.4744,0.0884,0.7491,0.5093,False,0.6531,1.455,,
20260706-152810,levir_val_13.png,winter,zero_shot,0,levir_val_13__winter__zero_shot__v0.png,0.785,0.1468,0.1594,0.1531,0.6573,0.368,False,0.5416,1.448,,
20260706-152810,levir_val_13.png,winter,contextual,0,levir_val_13__winter__contextual__v0.png,0.7216,0.1493,0.0621,0.046,0.6071,0.2925,False,0.4813,1.447,,
20260706-152810,levir_val_13.png,winter,positive,0,levir_val_13__winter__positive__v0.png,0.7308,0.1511,0.3856,0.1322,0.6149,0.4759,False,0.5593,1.448,,
20260706-152810,levir_val_13.png,winter,negative,0,levir_val_13__winter__negative__v0.png,0.7545,0.1512,0.1737,0.0639,0.6338,0.3528,False,0.5214,1.457,,
20260706-152810,levir_val_13.png,winter,few_shot,0,levir_val_13__winter__few_shot__v0.png,0.6446,0.146,0.0522,0.0307,0.5449,0.2838,False,0.4404,1.447,,
20260706-152810,levir_val_13.png,winter,cot,0,levir_val_13__winter__cot__v0.png,0.7561,0.1439,0.227,0.2106,0.6336,0.4161,False,0.5466,1.448,,
20260706-152810,levir_val_13.png,winter,kontext_guide,0,levir_val_13__winter__kontext_guide__v0.png,0.7813,0.1488,0.2691,0.1486,0.6548,0.4217,False,0.5616,1.447,,
20260706-152810,levir_val_13.png,winter,hybrid,0,levir_val_13__winter__hybrid__v0.png,0.7184,0.1513,0.0955,0.0439,0.605,0.3087,False,0.4865,1.455,,
20260706-152810,levir_val_13.png,deep_winter,zero_shot,0,levir_val_13__deep_winter__zero_shot__v0.png,0.7432,0.1458,0.809,0.1931,0.6237,0.7028,False,0.6553,1.447,,
20260706-152810,levir_val_13.png,deep_winter,contextual,0,levir_val_13__deep_winter__contextual__v0.png,0.7504,0.1489,0.5659,0.0923,0.6301,0.556,False,0.6005,1.448,,
20260706-152810,levir_val_13.png,deep_winter,positive,0,levir_val_13__deep_winter__positive__v0.png,0.8286,0.1483,0.6263,0.1265,0.6925,0.5948,False,0.6534,1.448,,
20260706-152810,levir_val_13.png,deep_winter,negative,0,levir_val_13__deep_winter__negative__v0.png,0.7614,0.1488,0.6646,0.0862,0.6389,0.6039,False,0.6249,1.454,,
20260706-152810,levir_val_13.png,deep_winter,few_shot,0,levir_val_13__deep_winter__few_shot__v0.png,0.5325,0.1454,0.124,0.024,0.455,0.318,False,0.4002,1.447,,
20260706-152810,levir_val_13.png,deep_winter,cot,0,levir_val_13__deep_winter__cot__v0.png,0.7557,0.141,0.7214,0.1845,0.6327,0.6568,False,0.6424,1.449,,
20260706-152810,levir_val_13.png,deep_winter,kontext_guide,0,levir_val_13__deep_winter__kontext_guide__v0.png,0.7532,0.1399,0.5548,0.0812,0.6306,0.5477,False,0.5974,1.448,,
20260706-152810,levir_val_13.png,deep_winter,hybrid,0,levir_val_13__deep_winter__hybrid__v0.png,0.7142,0.1494,0.4433,0.0543,0.6013,0.4852,False,0.5549,1.455,,
20260706-152810,levir_val_19.png,summer,zero_shot,0,levir_val_19__summer__zero_shot__v0.png,0.8436,0.0865,0.9741,,0.6921,0.9741,False,0.8049,1.447,,
20260706-152810,levir_val_19.png,summer,contextual,0,levir_val_19__summer__contextual__v0.png,0.7678,0.086,0.8956,,0.6314,0.8956,False,0.7371,1.448,,
20260706-152810,levir_val_19.png,summer,positive,0,levir_val_19__summer__positive__v0.png,0.829,0.0878,0.9741,,0.6807,0.9741,False,0.7981,1.449,,
20260706-152810,levir_val_19.png,summer,negative,0,levir_val_19__summer__negative__v0.png,0.9226,0.0958,0.9384,,0.7573,0.9384,False,0.8297,1.456,,
20260706-152810,levir_val_19.png,summer,few_shot,0,levir_val_19__summer__few_shot__v0.png,0.8582,0.0926,0.9793,,0.7051,0.9793,False,0.8148,1.45,,
20260706-152810,levir_val_19.png,summer,cot,0,levir_val_19__summer__cot__v0.png,0.7806,0.0834,0.905,,0.6411,0.905,False,0.7467,1.45,,
20260706-152810,levir_val_19.png,summer,kontext_guide,0,levir_val_19__summer__kontext_guide__v0.png,0.8338,0.0881,0.9888,,0.6846,0.9888,False,0.8063,1.448,,
20260706-152810,levir_val_19.png,summer,hybrid,0,levir_val_19__summer__hybrid__v0.png,0.921,0.0932,0.8702,,0.7554,0.8702,False,0.8013,1.456,,
20260706-152810,levir_val_19.png,autumn,zero_shot,0,levir_val_19__autumn__zero_shot__v0.png,0.8686,0.0868,0.0819,-0.0201,0.7122,0.2859,False,0.5417,1.447,,
20260706-152810,levir_val_19.png,autumn,contextual,0,levir_val_19__autumn__contextual__v0.png,0.806,0.0838,0.4313,0.0348,0.6616,0.4743,False,0.5867,1.449,,
20260706-152810,levir_val_19.png,autumn,positive,0,levir_val_19__autumn__positive__v0.png,0.8217,0.0847,0.5043,0.0498,0.6743,0.5146,False,0.6104,1.448,,
20260706-152810,levir_val_19.png,autumn,negative,0,levir_val_19__autumn__negative__v0.png,0.8722,0.0912,0.2042,0.0149,0.716,0.3558,False,0.5719,1.457,,
20260706-152810,levir_val_19.png,autumn,few_shot,0,levir_val_19__autumn__few_shot__v0.png,0.8843,0.0892,0.1288,-0.0059,0.7253,0.3129,False,0.5604,1.448,,
20260706-152810,levir_val_19.png,autumn,cot,0,levir_val_19__autumn__cot__v0.png,0.7885,0.0816,0.3352,0.0367,0.6471,0.4268,False,0.559,1.448,,
20260706-152810,levir_val_19.png,autumn,kontext_guide,0,levir_val_19__autumn__kontext_guide__v0.png,0.8531,0.0865,0.4869,0.0515,0.6997,0.5064,False,0.6224,1.448,,
20260706-152810,levir_val_19.png,autumn,hybrid,0,levir_val_19__autumn__hybrid__v0.png,0.8836,0.0909,0.1257,-0.0051,0.725,0.3116,False,0.5596,1.455,,
20260706-152810,levir_val_19.png,winter,zero_shot,0,levir_val_19__winter__zero_shot__v0.png,0.7533,0.0923,0.163,0.0554,0.6211,0.3453,False,0.5108,1.448,,
20260706-152810,levir_val_19.png,winter,contextual,0,levir_val_19__winter__contextual__v0.png,0.8233,0.0853,0.0516,-0.0048,0.6757,0.2746,False,0.5153,1.449,,
20260706-152810,levir_val_19.png,winter,positive,0,levir_val_19__winter__positive__v0.png,0.7441,0.0921,0.0764,0.0053,0.6137,0.2895,False,0.484,1.449,,
20260706-152810,levir_val_19.png,winter,negative,0,levir_val_19__winter__negative__v0.png,0.8077,0.0973,0.2398,0.048,0.6657,0.3819,False,0.5521,1.457,,
20260706-152810,levir_val_19.png,winter,few_shot,0,levir_val_19__winter__few_shot__v0.png,0.8876,0.0892,0.0066,-0.0836,0.7279,0.2324,False,0.5297,1.45,,
20260706-152810,levir_val_19.png,winter,cot,0,levir_val_19__winter__cot__v0.png,0.7397,0.0856,0.1967,0.0307,0.6088,0.356,False,0.5077,1.45,,
20260706-152810,levir_val_19.png,winter,kontext_guide,0,levir_val_19__winter__kontext_guide__v0.png,0.6516,0.0985,0.5425,0.0913,0.541,0.5441,False,0.5422,1.449,,
20260706-152810,levir_val_19.png,winter,hybrid,0,levir_val_19__winter__hybrid__v0.png,0.8414,0.0983,0.0263,-0.0241,0.6928,0.2571,False,0.5185,1.457,,
20260706-152810,levir_val_19.png,deep_winter,zero_shot,0,levir_val_19__deep_winter__zero_shot__v0.png,0.7464,0.0919,0.7706,0.1175,0.6155,0.6647,False,0.6352,1.448,,
20260706-152810,levir_val_19.png,deep_winter,contextual,0,levir_val_19__deep_winter__contextual__v0.png,0.8367,0.0928,0.5539,0.1162,0.6879,0.556,False,0.6351,1.451,,
20260706-152810,levir_val_19.png,deep_winter,positive,0,levir_val_19__deep_winter__positive__v0.png,0.7223,0.0963,0.5139,0.1193,0.5971,0.5368,False,0.573,1.449,,
20260706-152810,levir_val_19.png,deep_winter,negative,0,levir_val_19__deep_winter__negative__v0.png,0.8211,0.0965,0.6167,0.1037,0.6761,0.5843,False,0.6394,1.457,,
20260706-152810,levir_val_19.png,deep_winter,few_shot,0,levir_val_19__deep_winter__few_shot__v0.png,0.799,0.0925,0.0325,-0.0273,0.6577,0.2594,False,0.4984,1.448,,
20260706-152810,levir_val_19.png,deep_winter,cot,0,levir_val_19__deep_winter__cot__v0.png,0.7626,0.0873,0.6575,0.1077,0.6276,0.6057,False,0.6188,1.449,,
20260706-152810,levir_val_19.png,deep_winter,kontext_guide,0,levir_val_19__deep_winter__kontext_guide__v0.png,0.7851,0.0947,0.3086,0.0607,0.647,0.4195,False,0.556,1.449,,
20260706-152810,levir_val_19.png,deep_winter,hybrid,0,levir_val_19__deep_winter__hybrid__v0.png,0.8175,0.0983,0.5344,0.0796,0.6737,0.5371,False,0.619,1.456,,
20260706-152810,levir_val_25.png,summer,zero_shot,0,levir_val_25__summer__zero_shot__v0.png,0.9251,0.4054,0.9825,,0.8212,0.9825,False,0.8857,1.447,,
20260706-152810,levir_val_25.png,summer,contextual,0,levir_val_25__summer__contextual__v0.png,0.8958,0.4069,0.9516,,0.798,0.9516,False,0.8594,1.451,,
20260706-152810,levir_val_25.png,summer,positive,0,levir_val_25__summer__positive__v0.png,0.8913,0.4029,0.9669,,0.7936,0.9669,False,0.863,1.449,,
20260706-152810,levir_val_25.png,summer,negative,0,levir_val_25__summer__negative__v0.png,0.9034,0.4032,0.9815,,0.8034,0.9815,False,0.8747,1.457,,
20260706-152810,levir_val_25.png,summer,few_shot,0,levir_val_25__summer__few_shot__v0.png,0.8867,0.4014,0.8826,,0.7896,0.8826,False,0.8268,1.449,,
20260706-152810,levir_val_25.png,summer,cot,0,levir_val_25__summer__cot__v0.png,0.8548,0.3938,0.876,,0.7626,0.876,False,0.808,1.451,,
20260706-152810,levir_val_25.png,summer,kontext_guide,0,levir_val_25__summer__kontext_guide__v0.png,0.9039,0.4091,0.9269,,0.8049,0.9269,False,0.8537,1.45,,
20260706-152810,levir_val_25.png,summer,hybrid,0,levir_val_25__summer__hybrid__v0.png,0.9144,0.4047,0.984,,0.8124,0.984,False,0.8811,1.458,,
20260706-152810,levir_val_25.png,autumn,zero_shot,0,levir_val_25__autumn__zero_shot__v0.png,0.8601,0.4018,0.2087,0.0889,0.7684,0.3766,False,0.6117,1.448,,
20260706-152810,levir_val_25.png,autumn,contextual,0,levir_val_25__autumn__contextual__v0.png,0.9248,0.4055,0.6367,0.1639,0.8209,0.6093,False,0.7363,1.449,,
20260706-152810,levir_val_25.png,autumn,positive,0,levir_val_25__autumn__positive__v0.png,0.9107,0.4043,0.8846,0.1977,0.8094,0.7417,False,0.7823,1.449,,
20260706-152810,levir_val_25.png,autumn,negative,0,levir_val_25__autumn__negative__v0.png,0.9303,0.4072,0.591,0.162,0.8257,0.586,False,0.7298,1.457,,
20260706-152810,levir_val_25.png,autumn,few_shot,0,levir_val_25__autumn__few_shot__v0.png,0.888,0.405,0.2466,0.0929,0.7914,0.3966,False,0.6335,1.45,,
20260706-152810,levir_val_25.png,autumn,cot,0,levir_val_25__autumn__cot__v0.png,0.8329,0.3942,0.7781,0.1202,0.7452,0.6691,False,0.7147,1.447,,
20260706-152810,levir_val_25.png,autumn,kontext_guide,0,levir_val_25__autumn__kontext_guide__v0.png,0.9097,0.408,0.602,0.1457,0.8094,0.5874,False,0.7206,1.447,,
20260706-152810,levir_val_25.png,autumn,hybrid,0,levir_val_25__autumn__hybrid__v0.png,0.921,0.4053,0.4338,0.1373,0.8179,0.5012,False,0.6912,1.456,,
20260706-152810,levir_val_25.png,winter,zero_shot,0,levir_val_25__winter__zero_shot__v0.png,0.8869,0.4014,0.181,0.034,0.7898,0.349,False,0.6135,1.448,,
20260706-152810,levir_val_25.png,winter,contextual,0,levir_val_25__winter__contextual__v0.png,0.9108,0.4018,0.326,0.0681,0.809,0.43,False,0.6574,1.449,,
20260706-152810,levir_val_25.png,winter,positive,0,levir_val_25__winter__positive__v0.png,0.8994,0.3954,0.7777,0.1691,0.7986,0.6811,False,0.7516,1.45,,
20260706-152810,levir_val_25.png,winter,negative,0,levir_val_25__winter__negative__v0.png,0.905,0.3963,0.6959,0.121,0.8033,0.6282,False,0.7333,1.456,,
20260706-152810,levir_val_25.png,winter,few_shot,0,levir_val_25__winter__few_shot__v0.png,0.8587,0.3962,0.1023,0.0156,0.7662,0.3051,False,0.5817,1.451,,
